example,worker,label
663,A3TSHG5R492EHU,0
663,A3OZ8KF0HWSVWK,0
664,A2H3M1JVY991Q3,1
664,A1SCNO7L71ITFY,0
664,A3TSHG5R492EHU,0
664,A2QNS7MODF0A2N,0
664,A3QTDW5WP4GFKV,1
665,A1SCNO7L71ITFY,0
665,A2H3M1JVY991Q3,1
665,A2QNS7MODF0A2N,0
665,A3TSHG5R492EHU,0
665,A9K49S97N9S9Y,0
666,A2SB5KUOAGU70U,0
666,A1SCNO7L71ITFY,0
666,A2QNS7MODF0A2N,0
666,A3TSHG5R492EHU,0
666,A29PMRCRJ7Q9ZD,1
667,A1C8QK1FPEOOZN,1
667,A3OZ8KF0HWSVWK,0
667,A3TSHG5R492EHU,0
667,A2QNS7MODF0A2N,0
667,A29PMRCRJ7Q9ZD,1
668,A2QNS7MODF0A2N,0
668,A3QTDW5WP4GFKV,0
668,A243EPKB9EW005,0
668,A3TSHG5R492EHU,0
668,A1SCNO7L71ITFY,0
669,A1SCNO7L71ITFY,0
669,A3TSHG5R492EHU,0
669,A2460QZM5TZC4V,1
669,A29PMRCRJ7Q9ZD,0
669,A3SWVCOJPJM7KQ,0
670,A3CFNUD7VR2E1E,0
670,A2QNS7MODF0A2N,1
670,A3TSHG5R492EHU,0
670,A1SCNO7L71ITFY,1
670,A1OI81FMMZ26J7,1
671,A3U1K9X1LXA5JA,0
671,A29PMRCRJ7Q9ZD,0
671,A2NBP5OTOYX3WK,0
671,AJWKHL2B85PZ9,0
671,A1C8QK1FPEOOZN,0
672,A32JS1R9V5LB78,1
672,ARX0S1CIDJLOX,0
672,A1OHONE0FHXNA,0
672,A2NBP5OTOYX3WK,0
672,A3TSHG5R492EHU,0
673,A17G2QHR8AH5VV,0
673,A1SCNO7L71ITFY,0
673,A3OZ8KF0HWSVWK,0
673,A1OI81FMMZ26J7,0
673,A2H3M1JVY991Q3,0
674,A2U3EWDHMY526T,0
674,A37TAQZGFFIPF6,0
674,A2NBP5OTOYX3WK,1
674,A3QTDW5WP4GFKV,1
674,A2F0NZQ8F9ON8C,1
675,A1YW00TFC187CC,1
675,A32JS1R9V5LB78,0
675,A1SCNO7L71ITFY,0
675,A29PMRCRJ7Q9ZD,1
675,A3TSHG5R492EHU,0
676,A2H3M1JVY991Q3,0
676,ARX0S1CIDJLOX,0
676,A1SCNO7L71ITFY,0
676,A3TSHG5R492EHU,0
676,A3U1K9X1LXA5JA,0
677,A3TSHG5R492EHU,0
677,A2QNS7MODF0A2N,0
677,A2NBP5OTOYX3WK,0
677,A3QTDW5WP4GFKV,0
677,A29PMRCRJ7Q9ZD,0
678,A2F0NZQ8F9ON8C,1
678,A3U1K9X1LXA5JA,1
678,A29PMRCRJ7Q9ZD,1
678,A2NBP5OTOYX3WK,1
678,A17G2QHR8AH5VV,0
679,A2F0NZQ8F9ON8C,1
679,A3TSHG5R492EHU,0
679,A2460QZM5TZC4V,1
679,A37TAQZGFFIPF6,1
679,A3HQX4BG2WZFTU,1
680,A39LJRF4LGAIX5,0
680,A3TSHG5R492EHU,0
680,A2N2KQXUPLNDWI,0
680,A1SCNO7L71ITFY,0
680,A2YBJXNHCSQ5PL,0
681,A37TAQZGFFIPF6,0
681,AJWKHL2B85PZ9,1
681,A1SCNO7L71ITFY,1
681,A1C8QK1FPEOOZN,0
681,AADB14P6ZCSOC,1
682,AF3G0V1QQAU80,0
682,AJWKHL2B85PZ9,0
682,A2SB5KUOAGU70U,0
682,A2QNS7MODF0A2N,0
682,A29PMRCRJ7Q9ZD,0
683,A17G2QHR8AH5VV,0
683,A1SCNO7L71ITFY,1
683,A2H3M1JVY991Q3,1
683,A3TSHG5R492EHU,1
683,ARX0S1CIDJLOX,1
684,AJWKHL2B85PZ9,0
684,A1SCNO7L71ITFY,0
684,A3TSHG5R492EHU,0
684,AF3G0V1QQAU80,1
684,A17G2QHR8AH5VV,0
685,A1264GOK2Z3WSE,0
685,A2P37651146LL5,0
685,A296F95XZ8N4S6,0
685,A29PMRCRJ7Q9ZD,0
685,A3TSHG5R492EHU,0
686,A1D67BJW63N47G,0
686,A3TSHG5R492EHU,0
686,A37TAQZGFFIPF6,0
686,A2QNS7MODF0A2N,0
686,A29PMRCRJ7Q9ZD,0
687,A2P37651146LL5,1
687,A37TAQZGFFIPF6,1
687,A2QNS7MODF0A2N,1
687,A3TSHG5R492EHU,1
687,A2F0NZQ8F9ON8C,1
688,A17G2QHR8AH5VV,0
688,A2460QZM5TZC4V,0
688,A3TSHG5R492EHU,0
688,A2SB5KUOAGU70U,0
688,A2H3M1JVY991Q3,1
689,A1SCNO7L71ITFY,0
689,A29PMRCRJ7Q9ZD,1
689,A3CFNUD7VR2E1E,0
689,A3NC9MZKCOD3T4,0
689,A3TSHG5R492EHU,0
690,A1SCNO7L71ITFY,1
690,A17G2QHR8AH5VV,0
690,A3U1K9X1LXA5JA,1
690,A1TTA3N401CZTS,0
690,A29PMRCRJ7Q9ZD,1
691,A1SCNO7L71ITFY,0
691,A3TSHG5R492EHU,0
691,A17G2QHR8AH5VV,0
691,A20JR0E01UKKDC,0
691,A2460QZM5TZC4V,0
692,A3HQX4BG2WZFTU,0
692,A17G2QHR8AH5VV,0
692,A3OZ8KF0HWSVWK,0
692,A2460QZM5TZC4V,0
692,A1TTA3N401CZTS,0
693,A3OZ8KF0HWSVWK,0
693,A2H3M1JVY991Q3,0
693,A17G2QHR8AH5VV,0
693,A2SB5KUOAGU70U,0
693,A29PMRCRJ7Q9ZD,0
694,A17G2QHR8AH5VV,0
694,A29PMRCRJ7Q9ZD,0
694,A2460QZM5TZC4V,0
694,AADB14P6ZCSOC,0
694,A2H3M1JVY991Q3,0
695,A37TAQZGFFIPF6,1
695,AB5C1BRQTC19Q,1
695,A3TSHG5R492EHU,0
695,A1YW00TFC187CC,1
695,A3OZ8KF0HWSVWK,1
696,A3OZ8KF0HWSVWK,1
696,A1OI81FMMZ26J7,0
696,A1C8QK1FPEOOZN,0
696,A2NBP5OTOYX3WK,1
696,A3TSHG5R492EHU,0
697,A3TSHG5R492EHU,0
697,A3SWVCOJPJM7KQ,0
697,A9K49S97N9S9Y,0
697,A3CFNUD7VR2E1E,0
697,A1SCNO7L71ITFY,0
698,A2F0NZQ8F9ON8C,0
698,A2QNS7MODF0A2N,0
698,A37TAQZGFFIPF6,0
698,A29PMRCRJ7Q9ZD,0
698,A3TSHG5R492EHU,0
699,A1SCNO7L71ITFY,0
699,A3TSHG5R492EHU,0
699,A3CFNUD7VR2E1E,0
699,A3P08N6X9HDJ2V,1
699,A2N2KQXUPLNDWI,0
700,A3TSHG5R492EHU,0
700,A1OI81FMMZ26J7,0
700,A1SCNO7L71ITFY,0
700,A2QNS7MODF0A2N,0
700,A37TAQZGFFIPF6,0
701,A1SCNO7L71ITFY,1
701,A3U5GS55UEF5C8,1
701,A3TSHG5R492EHU,0
701,A2NBP5OTOYX3WK,1
701,A3CFNUD7VR2E1E,1
702,A2H3M1JVY991Q3,1
702,A1OI81FMMZ26J7,0
702,A1SCNO7L71ITFY,0
702,A26UFW98CIYDOI,1
702,A29PMRCRJ7Q9ZD,1
703,A1SCNO7L71ITFY,1
703,A3TSHG5R492EHU,0
703,A29PMRCRJ7Q9ZD,1
703,A2NBP5OTOYX3WK,1
703,A3P08N6X9HDJ2V,1
704,A3CFNUD7VR2E1E,1
704,A37TAQZGFFIPF6,1
704,A2H3M1JVY991Q3,1
704,A1SCNO7L71ITFY,1
704,A3TSHG5R492EHU,0
705,A1SCNO7L71ITFY,0
705,A29PMRCRJ7Q9ZD,1
705,A3TSHG5R492EHU,0
705,A2QNS7MODF0A2N,0
705,A2NBP5OTOYX3WK,1
706,A17G2QHR8AH5VV,0
706,A29PMRCRJ7Q9ZD,1
706,A3TSHG5R492EHU,1
706,A2H3M1JVY991Q3,1
706,A2460QZM5TZC4V,1
707,A1SCNO7L71ITFY,0
707,A17G2QHR8AH5VV,0
707,A2F0NZQ8F9ON8C,0
707,A3OZ8KF0HWSVWK,0
707,A3TSHG5R492EHU,0
708,A3TSHG5R492EHU,0
708,A1SCNO7L71ITFY,1
708,A3OZ8KF0HWSVWK,1
708,A1YW00TFC187CC,0
708,A1E3MS4AD1WM8V,0
709,A8JXHGJIXG2NQ,0
709,A1SCNO7L71ITFY,0
709,A3TSHG5R492EHU,0
709,A29PMRCRJ7Q9ZD,1
709,A3QTDW5WP4GFKV,0
710,A20JR0E01UKKDC,1
710,A29PMRCRJ7Q9ZD,1
710,A37TAQZGFFIPF6,1
710,A3TSHG5R492EHU,0
710,A2NBP5OTOYX3WK,1
711,A2H3M1JVY991Q3,0
711,A3QTDW5WP4GFKV,0
711,A3TSHG5R492EHU,0
711,A1SCNO7L71ITFY,0
711,A2P37651146LL5,0
712,A2P37651146LL5,1
712,A3TSHG5R492EHU,0
712,A3OZ8KF0HWSVWK,1
712,A3CFNUD7VR2E1E,1
712,A1SCNO7L71ITFY,1
713,A3TSHG5R492EHU,0
713,A2H3M1JVY991Q3,1
713,AF3G0V1QQAU80,1
713,A3SWVCOJPJM7KQ,0
713,A1SCNO7L71ITFY,0
714,A1SCNO7L71ITFY,1
714,A2H3M1JVY991Q3,1
714,A20JR0E01UKKDC,1
714,A29PMRCRJ7Q9ZD,1
714,A3TSHG5R492EHU,0
715,A29PMRCRJ7Q9ZD,0
715,A1SCNO7L71ITFY,0
715,A17G2QHR8AH5VV,0
715,A2F0NZQ8F9ON8C,0
715,A3U1K9X1LXA5JA,0
716,A29PMRCRJ7Q9ZD,1
716,A3TSHG5R492EHU,0
716,A2QNS7MODF0A2N,1
716,A3U5GS55UEF5C8,1
716,AF3G0V1QQAU80,0
717,A29PMRCRJ7Q9ZD,0
717,A3QTDW5WP4GFKV,0
717,A1OI81FMMZ26J7,0
717,A1SCNO7L71ITFY,0
717,A2460QZM5TZC4V,0
718,A1OI81FMMZ26J7,0
718,A1YW00TFC187CC,0
718,A2460QZM5TZC4V,0
718,A17G2QHR8AH5VV,0
718,A3TSHG5R492EHU,0
719,A1SCNO7L71ITFY,1
719,AJWKHL2B85PZ9,0
719,A3TSHG5R492EHU,0
719,A2460QZM5TZC4V,0
719,A1YW00TFC187CC,0
720,A3TSHG5R492EHU,0
720,A52AHJEUWFSA2,0
720,A1OI81FMMZ26J7,0
720,A2H3M1JVY991Q3,1
720,A37TAQZGFFIPF6,0
721,ARX0S1CIDJLOX,1
721,A3QTDW5WP4GFKV,1
721,A3OZ8KF0HWSVWK,1
721,A3U1K9X1LXA5JA,1
721,A3TSHG5R492EHU,0
722,A2460QZM5TZC4V,0
722,A3TSHG5R492EHU,0
722,A2H3M1JVY991Q3,0
722,A1C8QK1FPEOOZN,0
722,A2QNS7MODF0A2N,0
723,A1SCNO7L71ITFY,0
723,AADB14P6ZCSOC,0
723,A3TSHG5R492EHU,0
723,A2H3M1JVY991Q3,0
723,A29PMRCRJ7Q9ZD,0
724,A1YW00TFC187CC,0
724,A3QTDW5WP4GFKV,1
724,A1SCNO7L71ITFY,0
724,A29PMRCRJ7Q9ZD,1
724,A2460QZM5TZC4V,1
725,A3TSHG5R492EHU,0
725,A1SCNO7L71ITFY,0
725,A2QNS7MODF0A2N,0
725,ARX0S1CIDJLOX,0
725,A39LJRF4LGAIX5,0
726,A3TSHG5R492EHU,0
726,A17G2QHR8AH5VV,0
726,ARX0S1CIDJLOX,0
726,A1OI81FMMZ26J7,0
726,A1SCNO7L71ITFY,0
727,A3TSHG5R492EHU,0
727,A29PMRCRJ7Q9ZD,0
727,A3OZ8KF0HWSVWK,0
727,AF3G0V1QQAU80,0
727,A1SCNO7L71ITFY,0
728,A2NBP5OTOYX3WK,0
728,A2QNS7MODF0A2N,0
728,A17G2QHR8AH5VV,0
728,A2H3M1JVY991Q3,0
728,A1SCNO7L71ITFY,0
729,A1NQT28GZTFLGA,0
729,A2F0NZQ8F9ON8C,0
729,A2QNS7MODF0A2N,0
729,A3OZ8KF0HWSVWK,0
729,A3TSHG5R492EHU,0
730,A1SCNO7L71ITFY,0
730,A3TSHG5R492EHU,0
730,A2H3M1JVY991Q3,1
730,A9K49S97N9S9Y,0
730,A2QNS7MODF0A2N,0
731,A3TSHG5R492EHU,0
731,A26UFW98CIYDOI,0
731,A3CMYDBINK8ZS2,0
731,A3P08N6X9HDJ2V,0
731,A29PMRCRJ7Q9ZD,0
732,A1YW00TFC187CC,0
732,A3TSHG5R492EHU,0
732,A1SCNO7L71ITFY,0
732,A25JF6K0WTD7RD,0
732,A1OI81FMMZ26J7,0
733,A1SCNO7L71ITFY,0
733,A2QNS7MODF0A2N,0
733,A1YW00TFC187CC,0
733,A3P08N6X9HDJ2V,0
733,A3TSHG5R492EHU,0
734,A2F0NZQ8F9ON8C,1
734,A2NBP5OTOYX3WK,0
734,A1SCNO7L71ITFY,1
734,A1OI81FMMZ26J7,1
734,A3TSHG5R492EHU,1
735,A3TSHG5R492EHU,0
735,A1SCNO7L71ITFY,1
735,A39LJRF4LGAIX5,0
735,AF3G0V1QQAU80,1
735,A3SWVCOJPJM7KQ,1
736,ARX0S1CIDJLOX,0
736,A1E3MS4AD1WM8V,0
736,A29PMRCRJ7Q9ZD,0
736,A3OZ8KF0HWSVWK,0
736,A2QNS7MODF0A2N,0
737,A29PMRCRJ7Q9ZD,0
737,A1YW00TFC187CC,0
737,A2H3M1JVY991Q3,1
737,A52AHJEUWFSA2,1
737,A3TSHG5R492EHU,0
738,A29PMRCRJ7Q9ZD,1
738,A1SCNO7L71ITFY,0
738,A3OZ8KF0HWSVWK,0
738,A32JS1R9V5LB78,0
738,A2NBP5OTOYX3WK,0
739,A2NBP5OTOYX3WK,1
739,A3OZ8KF0HWSVWK,1
739,A20JR0E01UKKDC,1
739,A1264GOK2Z3WSE,1
739,A17G2QHR8AH5VV,1
740,A29PMRCRJ7Q9ZD,0
740,ARX0S1CIDJLOX,0
740,A3CFNUD7VR2E1E,0
740,A3OZ8KF0HWSVWK,0
740,A3TSHG5R492EHU,0
741,A3TSHG5R492EHU,0
741,A1SCNO7L71ITFY,0
741,A1E3MS4AD1WM8V,1
741,A2NBP5OTOYX3WK,0
741,A29PMRCRJ7Q9ZD,0
742,A3TSHG5R492EHU,1
742,A1YW00TFC187CC,1
742,A29PMRCRJ7Q9ZD,1
742,A3U1K9X1LXA5JA,1
742,A2H3M1JVY991Q3,1
743,A3OZ8KF0HWSVWK,0
743,A2NBP5OTOYX3WK,0
743,A29PMRCRJ7Q9ZD,1
743,A20JR0E01UKKDC,0
743,A1SCNO7L71ITFY,0
744,A3TSHG5R492EHU,0
744,A3QTDW5WP4GFKV,0
744,A29PMRCRJ7Q9ZD,0
744,A2NBP5OTOYX3WK,0
744,A17G2QHR8AH5VV,0
745,A1SCNO7L71ITFY,0
745,A2QNS7MODF0A2N,0
745,A29PMRCRJ7Q9ZD,1
745,A37TAQZGFFIPF6,1
745,A3TSHG5R492EHU,0
746,A3TSHG5R492EHU,0
746,A1SCNO7L71ITFY,0
746,A29PMRCRJ7Q9ZD,0
746,A3SWVCOJPJM7KQ,0
746,A1YW00TFC187CC,0
747,A1SCNO7L71ITFY,0
747,A17G2QHR8AH5VV,0
747,A2NBP5OTOYX3WK,0
747,A37TAQZGFFIPF6,0
747,A3QTDW5WP4GFKV,0
748,A1YW00TFC187CC,0
748,A1SCNO7L71ITFY,0
748,A29PMRCRJ7Q9ZD,0
748,A2P37651146LL5,0
748,A3TSHG5R492EHU,0
749,A9K49S97N9S9Y,0
749,A3TSHG5R492EHU,0
749,AADB14P6ZCSOC,1
749,A2H3M1JVY991Q3,1
749,A1SCNO7L71ITFY,0
750,A3TSHG5R492EHU,0
750,A17G2QHR8AH5VV,0
750,A2H3M1JVY991Q3,1
750,A1YW00TFC187CC,0
750,A1SCNO7L71ITFY,0
751,A3TSHG5R492EHU,1
751,A39LJRF4LGAIX5,1
751,A3CMYDBINK8ZS2,1
751,A1SCNO7L71ITFY,1
751,A1YW00TFC187CC,1
752,A3TSHG5R492EHU,0
752,A1SCNO7L71ITFY,0
752,AADB14P6ZCSOC,0
752,A2P37651146LL5,0
752,A3P08N6X9HDJ2V,0
753,A1SCNO7L71ITFY,1
753,AADB14P6ZCSOC,1
753,A29PMRCRJ7Q9ZD,1
753,A1NQT28GZTFLGA,1
753,A3U1K9X1LXA5JA,1
754,A29PMRCRJ7Q9ZD,0
754,A1SCNO7L71ITFY,0
754,A3TSHG5R492EHU,0
754,A3QTDW5WP4GFKV,0
754,A2P37651146LL5,0
755,A1OI81FMMZ26J7,1
755,A3HQX4BG2WZFTU,1
755,A2F0NZQ8F9ON8C,1
755,A3U1K9X1LXA5JA,1
755,A3P08N6X9HDJ2V,1
756,A3TSHG5R492EHU,0
756,A2NBP5OTOYX3WK,0
756,A37TAQZGFFIPF6,0
756,A1NQT28GZTFLGA,0
756,A1SCNO7L71ITFY,1
757,A1SCNO7L71ITFY,1
757,A29PMRCRJ7Q9ZD,1
757,A3OZ8KF0HWSVWK,0
757,A3QTDW5WP4GFKV,0
757,A2NBP5OTOYX3WK,0
758,A3TSHG5R492EHU,0
758,A3SWVCOJPJM7KQ,0
758,A3CFNUD7VR2E1E,0
758,A2NBP5OTOYX3WK,0
758,A2QNS7MODF0A2N,0
759,A1SCNO7L71ITFY,1
759,A3QTDW5WP4GFKV,0
759,A3OZ8KF0HWSVWK,0
759,A14PY6OO6SQ3K0,0
759,A3TSHG5R492EHU,1
760,A2QNS7MODF0A2N,0
760,ARX0S1CIDJLOX,0
760,A1TTA3N401CZTS,0
760,A3TSHG5R492EHU,0
760,A29PMRCRJ7Q9ZD,0
761,A2H3M1JVY991Q3,0
761,A2SB5KUOAGU70U,0
761,A2N2KQXUPLNDWI,0
761,A1SCNO7L71ITFY,0
761,A3QTDW5WP4GFKV,0
762,A29PMRCRJ7Q9ZD,0
762,A37TAQZGFFIPF6,0
762,A3P08N6X9HDJ2V,0
762,A2H3M1JVY991Q3,1
762,A3TSHG5R492EHU,0
763,A3P08N6X9HDJ2V,1
763,A1SCNO7L71ITFY,1
763,A3TSHG5R492EHU,1
763,A29PMRCRJ7Q9ZD,1
763,A17G2QHR8AH5VV,0
764,A3QTDW5WP4GFKV,0
764,A1SCNO7L71ITFY,0
764,A3TSHG5R492EHU,0
764,A1C8QK1FPEOOZN,0
764,A3OZ8KF0HWSVWK,0
765,A29PMRCRJ7Q9ZD,1
765,A3TSHG5R492EHU,0
765,AADB14P6ZCSOC,1
765,A3QTDW5WP4GFKV,0
765,A2QNS7MODF0A2N,0
766,A2NBP5OTOYX3WK,0
766,A1YW00TFC187CC,0
766,A3TSHG5R492EHU,0
766,A37TAQZGFFIPF6,0
766,A17G2QHR8AH5VV,0
767,A3OZ8KF0HWSVWK,0
767,A3TSHG5R492EHU,0
767,A29PMRCRJ7Q9ZD,0
767,A2NBP5OTOYX3WK,0
767,A1YW00TFC187CC,0
768,A29PMRCRJ7Q9ZD,1
768,A39PPFQ1L7N6OQ,1
768,A17G2QHR8AH5VV,0
768,A3TSHG5R492EHU,0
768,A1OI81FMMZ26J7,1
769,A1YW00TFC187CC,0
769,A3TSHG5R492EHU,0
769,A1OI81FMMZ26J7,0
769,A3HQX4BG2WZFTU,0
769,AF3G0V1QQAU80,0
770,A29PMRCRJ7Q9ZD,0
770,A2NBP5OTOYX3WK,0
770,A32JS1R9V5LB78,0
770,A3KUOOJQ1Y4QC0,1
770,AADB14P6ZCSOC,0
771,A37TAQZGFFIPF6,0
771,A2QNS7MODF0A2N,0
771,A3QTDW5WP4GFKV,0
771,A2F0NZQ8F9ON8C,0
771,A3TSHG5R492EHU,1
772,ARX0S1CIDJLOX,1
772,A1SCNO7L71ITFY,1
772,A2QNS7MODF0A2N,1
772,A2460QZM5TZC4V,1
772,A1YW00TFC187CC,1
773,A1C8QK1FPEOOZN,0
773,A3QTDW5WP4GFKV,0
773,A29PMRCRJ7Q9ZD,0
773,A3TSHG5R492EHU,0
773,A2460QZM5TZC4V,0
774,A3TSHG5R492EHU,1
774,A1SCNO7L71ITFY,1
774,A1YW00TFC187CC,0
774,A17G2QHR8AH5VV,0
774,A29PMRCRJ7Q9ZD,1
775,A1YW00TFC187CC,0
775,A2QNS7MODF0A2N,0
775,A1SCNO7L71ITFY,0
775,A3TSHG5R492EHU,0
775,A1C8QK1FPEOOZN,0
776,A3TSHG5R492EHU,0
776,A14PY6OO6SQ3K0,0
776,ARX0S1CIDJLOX,0
776,A9K49S97N9S9Y,0
776,A2QNS7MODF0A2N,0
777,A2F0NZQ8F9ON8C,1
777,A3U1K9X1LXA5JA,1
777,A1OI81FMMZ26J7,1
777,A3TSHG5R492EHU,1
777,A2460QZM5TZC4V,1
778,A3TSHG5R492EHU,0
778,ARESAM9NV8479,0
778,A2H3M1JVY991Q3,1
778,A2QNS7MODF0A2N,0
778,A2NBP5OTOYX3WK,0
779,A3TSHG5R492EHU,0
779,A2H3M1JVY991Q3,1
779,A2P37651146LL5,0
779,A29PMRCRJ7Q9ZD,0
779,ARX0S1CIDJLOX,0
780,A3QJWBEC5A5OEG,0
780,A3OZ8KF0HWSVWK,0
780,A17RJ1RVSJ6Z9Y,1
780,A3TSHG5R492EHU,0
780,A2QNS7MODF0A2N,0
781,AJWKHL2B85PZ9,1
781,A37TAQZGFFIPF6,1
781,A2F0NZQ8F9ON8C,1
781,A1SCNO7L71ITFY,1
781,A2NBP5OTOYX3WK,1
782,A29PMRCRJ7Q9ZD,0
782,A1E3MS4AD1WM8V,0
782,A1SCNO7L71ITFY,0
782,A3TSHG5R492EHU,0
782,A2QNS7MODF0A2N,0
783,A1YW00TFC187CC,0
783,A1C8QK1FPEOOZN,0
783,A1SCNO7L71ITFY,0
783,A2P37651146LL5,0
783,A3TSHG5R492EHU,0
784,AADB14P6ZCSOC,1
784,A1SCNO7L71ITFY,0
784,A1OI81FMMZ26J7,1
784,A37TAQZGFFIPF6,0
784,A3TSHG5R492EHU,0
785,A243EPKB9EW005,1
785,A2NBP5OTOYX3WK,1
785,A37TAQZGFFIPF6,1
785,A3TSHG5R492EHU,0
785,A2F0NZQ8F9ON8C,1
786,A2N2KQXUPLNDWI,0
786,A1SCNO7L71ITFY,1
786,A2NBP5OTOYX3WK,1
786,A3OZ8KF0HWSVWK,1
786,A3TSHG5R492EHU,0
787,A3TSHG5R492EHU,0
787,A3OZ8KF0HWSVWK,0
787,A3USZ9FDRJXYGW,0
787,A2289G4S8YGPX9,0
787,A1SCNO7L71ITFY,0
788,A1C8QK1FPEOOZN,0
788,A3TSHG5R492EHU,0
788,A1SCNO7L71ITFY,0
788,A2QNS7MODF0A2N,0
788,A2H3M1JVY991Q3,1
789,A3CFNUD7VR2E1E,0
789,A1SCNO7L71ITFY,0
789,AF3G0V1QQAU80,0
789,A1YW00TFC187CC,0
789,A3TSHG5R492EHU,0
790,A3TSHG5R492EHU,0
790,A2F0NZQ8F9ON8C,1
790,AADB14P6ZCSOC,1
790,ARX0S1CIDJLOX,1
790,A2460QZM5TZC4V,1
791,A3CFNUD7VR2E1E,0
791,A17G2QHR8AH5VV,1
791,A3TSHG5R492EHU,0
791,A3U5GS55UEF5C8,0
791,A3R5A5DNW8WUZQ,0
792,A3TSHG5R492EHU,0
792,A2460QZM5TZC4V,1
792,A2QNS7MODF0A2N,0
792,AF3G0V1QQAU80,1
792,A1SCNO7L71ITFY,1
793,A29PMRCRJ7Q9ZD,0
793,A37TAQZGFFIPF6,0
793,A3TSHG5R492EHU,0
793,A3CFNUD7VR2E1E,0
793,A3OZ8KF0HWSVWK,0
794,A3TSHG5R492EHU,0
794,A2H3M1JVY991Q3,0
794,A1264GOK2Z3WSE,0
794,A1SCNO7L71ITFY,0
794,A3SWVCOJPJM7KQ,0
795,A1C8QK1FPEOOZN,0
795,A3OZ8KF0HWSVWK,1
795,A1YW00TFC187CC,1
795,A2QNS7MODF0A2N,0
795,A1SCNO7L71ITFY,1
796,A29PMRCRJ7Q9ZD,1
796,A1C8QK1FPEOOZN,1
796,A1SCNO7L71ITFY,1
796,A3TSHG5R492EHU,0
796,A17G2QHR8AH5VV,0
797,A1SCNO7L71ITFY,1
797,A2AM9D21A7KEZF,1
797,A29PMRCRJ7Q9ZD,1
797,A3TSHG5R492EHU,0
797,A2P37651146LL5,0
798,A29PMRCRJ7Q9ZD,0
798,A3TSHG5R492EHU,0
798,A3OZ8KF0HWSVWK,0
798,A2H3M1JVY991Q3,0
798,A1SCNO7L71ITFY,0
799,A2NBP5OTOYX3WK,0
799,A1SCNO7L71ITFY,0
799,A1C8QK1FPEOOZN,0
799,A3QTDW5WP4GFKV,0
799,A3TSHG5R492EHU,0
800,A3TSHG5R492EHU,0
800,A2QNS7MODF0A2N,0
800,A2NBP5OTOYX3WK,1
800,A296F95XZ8N4S6,1
800,A1SCNO7L71ITFY,1
1,A17G2QHR8AH5VV,0
1,A3QTDW5WP4GFKV,0
1,A2QNS7MODF0A2N,0
1,A3TSHG5R492EHU,0
1,A2NBP5OTOYX3WK,0
2,A3OZ8KF0HWSVWK,1
2,A3TSHG5R492EHU,1
2,A1SCNO7L71ITFY,1
2,A2SB5KUOAGU70U,1
2,A1YW00TFC187CC,0
3,A2460QZM5TZC4V,1
3,A52AHJEUWFSA2,1
3,A2N2KQXUPLNDWI,1
3,A3OZ8KF0HWSVWK,1
3,A3U1K9X1LXA5JA,1
4,AADB14P6ZCSOC,0
4,A1SCNO7L71ITFY,0
4,A29PMRCRJ7Q9ZD,0
4,A2QNS7MODF0A2N,0
4,A3TSHG5R492EHU,0
5,A2460QZM5TZC4V,0
5,A3P08N6X9HDJ2V,0
5,A3OZ8KF0HWSVWK,0
5,A2H3M1JVY991Q3,1
5,ARX0S1CIDJLOX,0
6,ARX0S1CIDJLOX,0
6,A1YW00TFC187CC,0
6,A2NBP5OTOYX3WK,0
6,A3TSHG5R492EHU,0
6,A20JR0E01UKKDC,0
7,A2QNS7MODF0A2N,1
7,A3TSHG5R492EHU,0
7,A3OZ8KF0HWSVWK,1
7,A1SCNO7L71ITFY,1
7,A32JS1R9V5LB78,1
8,A3TSHG5R492EHU,0
8,A1SCNO7L71ITFY,1
8,A2NBP5OTOYX3WK,1
8,A2QNS7MODF0A2N,1
8,A2H3M1JVY991Q3,1
9,A37TAQZGFFIPF6,0
9,A2N2KQXUPLNDWI,0
9,A3HQX4BG2WZFTU,0
9,A1SCNO7L71ITFY,0
9,A3TSHG5R492EHU,0
10,A2NBP5OTOYX3WK,0
10,A3TSHG5R492EHU,0
10,A2460QZM5TZC4V,1
10,AF3G0V1QQAU80,0
10,A1SCNO7L71ITFY,1
11,A25JF6K0WTD7RD,0
11,A1YW00TFC187CC,0
11,A3TSHG5R492EHU,0
11,A1SCNO7L71ITFY,0
11,A2460QZM5TZC4V,0
12,A2QNS7MODF0A2N,0
12,A20JR0E01UKKDC,0
12,A3TSHG5R492EHU,0
12,A2NBP5OTOYX3WK,0
12,A3CFNUD7VR2E1E,0
13,A1SCNO7L71ITFY,0
13,A3TSHG5R492EHU,0
13,A2460QZM5TZC4V,0
13,A1YW00TFC187CC,0
13,ARX0S1CIDJLOX,0
14,A3TSHG5R492EHU,1
14,A3P08N6X9HDJ2V,1
14,A1SCNO7L71ITFY,1
14,A3U1K9X1LXA5JA,1
14,A39LJRF4LGAIX5,1
15,A3TSHG5R492EHU,0
15,A2460QZM5TZC4V,0
15,A243EPKB9EW005,0
15,A29PMRCRJ7Q9ZD,0
15,ARX0S1CIDJLOX,0
16,AF3G0V1QQAU80,0
16,A39LJRF4LGAIX5,1
16,A3TSHG5R492EHU,1
16,A3CFNUD7VR2E1E,1
16,A1SCNO7L71ITFY,1
17,A1SCNO7L71ITFY,0
17,A3TSHG5R492EHU,0
17,A37TAQZGFFIPF6,0
